COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
BIST10040,Intermediate Biblical Hebrew (Honours),Wednesday,10,00,10,50,No Location Data Available
