COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
ECSH10005,Society in an Age of 'Mass' Leisure C.1880-1939,Thursday,11,30,13,00,No Location Data Available
