COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
ENLI10310,Edinburgh in Fiction/Fiction in Edinburgh,Friday,09,00,10,50,No Location Data Available
