COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
CHEM10045,Chemistry of Functional Materials Level 10 (VS1),Tuesday,12,10,13,00,No Location Data Available
