COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
CLTR10008,Early Greek Philosophy in Translation,Tuesday,14,00,14,50,No Location Data Available
