COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
MATH08070,Mathematics for Science and Engineering 2b,Tuesday,09,00,09,50,King's Buildings
