COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
IMES08036,Modern Middle Eastern History A: Domestic Transformation and International Challenges,Tuesday,16,10,17,00,No Location Data Available
