COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
CHEE09013,"Heat, Mass and Momentum Transfer 3",Thursday,10,00,12,00,King's Buildings
