COURSECODE,COURSENAME,REPDAY,STARTHOUR,STARTMIN,ENDHOUR,ENDMIN,LOCATION
ECSH08029,"British Society, 1650 - c.1880 (Social History 1.1)",Wednesday,10,00,10,50,Central
